SEGGER J-Link Remote Server V6.30c LogFile
Logging started @ 2018-02-16 01:26
TT-EE-Time    -NNNN
TT: Type
  00 TCPIP_IN
  01 TCPIP_OUT
  02 USB_IN
  03 USB_OUT
  04 JLINK
  05 SERVER
EE: Encoding
  00 Plain text
  01 Hex
04-00-00000000-0073: TB9D0000 008:520 JLINK_RTTERMINAL_Control(Cmd = JLINKARM_RTTERMINAL_CMD_START)  returns 0x00 (0000ms, 0012ms total)
04-00-00004194-0072: TB9D0000 012:714 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0156ms total)
04-00-00004195-0072: TB9D0000 012:715 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0156ms total)
04-00-00004197-0072: TB9D0000 012:717 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0157ms total)
04-00-00004198-0072: TB9D0000 012:718 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0157ms total)
04-00-00004199-0072: TB9D0000 012:719 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0157ms total)
04-00-00004200-0072: TB9D0000 012:720 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0157ms total)
04-00-00004202-0072: TB9D0000 012:722 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0157ms total)
04-00-00004203-0072: TB9D0000 012:723 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0157ms total)
04-00-00004204-0072: TB9D0000 012:724 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0157ms total)
04-00-00004205-0072: TB9D0000 012:725 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0157ms total)
04-00-00004207-0072: TB9D0000 012:727 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0157ms total)
04-00-00004208-0072: TB9D0000 012:728 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0157ms total)
04-00-00004209-0072: TB9D0000 012:729 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0157ms total)
04-00-00004210-0072: TB9D0000 012:730 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0157ms total)
04-00-00004212-0072: TB9D0000 012:732 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0158ms total)
04-00-00004213-0072: TB9D0000 012:733 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0158ms total)
04-00-00004214-0072: TB9D0000 012:734 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0158ms total)
04-00-00004215-0072: TB9D0000 012:735 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0158ms total)
04-00-00004217-0072: TB9D0000 012:737 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0158ms total)
04-00-00004218-0072: TB9D0000 012:738 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0158ms total)
04-00-00004219-0072: TB9D0000 012:739 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0158ms total)
04-00-00004220-0072: TB9D0000 012:740 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0158ms total)
04-00-00004222-0072: TB9D0000 012:742 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0158ms total)
04-00-00004223-0072: TB9D0000 012:743 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0158ms total)
04-00-00004224-0072: TB9D0000 012:744 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0158ms total)
04-00-00004225-0072: TB9D0000 012:745 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0158ms total)
04-00-00004226-0072: TB9D0000 012:746 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0158ms total)
04-00-00004228-0072: TB9D0000 012:748 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0158ms total)
04-00-00004229-0072: TB9D0000 012:749 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0158ms total)
04-00-00004230-0072: TB9D0000 012:750 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0158ms total)
04-00-00004231-0072: TB9D0000 012:751 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0158ms total)
04-00-00004233-0072: TB9D0000 012:753 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0158ms total)
04-00-00004234-0072: TB9D0000 012:754 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0158ms total)
04-00-00004235-0072: TB9D0000 012:755 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0158ms total)
04-00-00004237-0072: TB9D0000 012:757 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0158ms total)
04-00-00004238-0072: TB9D0000 012:758 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0158ms total)
04-00-00004239-0072: TB9D0000 012:759 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0158ms total)
04-00-00004241-0072: TB9D0000 012:761 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0158ms total)
04-00-00004242-0072: TB9D0000 012:762 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0158ms total)
04-00-00004243-0072: TB9D0000 012:763 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0158ms total)
04-00-00004244-0072: TB9D0000 012:764 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0158ms total)
04-00-00004246-0072: TB9D0000 012:766 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0158ms total)
04-00-00004247-0072: TB9D0000 012:767 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0158ms total)
04-00-00004248-0072: TB9D0000 012:768 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0158ms total)
04-00-00004249-0072: TB9D0000 012:769 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0158ms total)
04-00-00004251-0072: TB9D0000 012:771 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0159ms total)
04-00-00004252-0072: TB9D0000 012:772 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0159ms total)
04-00-00004253-0072: TB9D0000 012:773 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0159ms total)
04-00-00004254-0072: TB9D0000 012:774 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0159ms total)
04-00-00004256-0072: TB9D0000 012:776 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0159ms total)
04-00-00004257-0072: TB9D0000 012:777 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0159ms total)
04-00-00004258-0072: TB9D0000 012:778 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0159ms total)
04-00-00004260-0072: TB9D0000 012:780 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0159ms total)
04-00-00004261-0072: TB9D0000 012:781 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0159ms total)
04-00-00004262-0072: TB9D0000 012:782 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0159ms total)
04-00-00004264-0072: TB9D0000 012:784 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0159ms total)
04-00-00004265-0072: TB9D0000 012:785 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0159ms total)
04-00-00004266-0072: TB9D0000 012:786 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0159ms total)
04-00-00004267-0072: TB9D0000 012:787 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0159ms total)
04-00-00004269-0072: TB9D0000 012:789 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0160ms total)
04-00-00004270-0072: TB9D0000 012:790 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0160ms total)
04-00-00004271-0072: TB9D0000 012:791 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0160ms total)
04-00-00004273-0072: TB9D0000 012:793 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0160ms total)
04-00-00004274-0072: TB9D0000 012:794 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0160ms total)
04-00-00004275-0072: TB9D0000 012:795 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0160ms total)
04-00-00004276-0072: TB9D0000 012:796 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0160ms total)
04-00-00004278-0072: TB9D0000 012:798 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0161ms total)
04-00-00004279-0072: TB9D0000 012:799 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0161ms total)
04-00-00004280-0072: TB9D0000 012:800 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0161ms total)
04-00-00004282-0072: TB9D0000 012:802 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0161ms total)
04-00-00004283-0072: TB9D0000 012:803 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0161ms total)
04-00-00004284-0072: TB9D0000 012:804 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0161ms total)
04-00-00004285-0072: TB9D0000 012:805 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0161ms total)
04-00-00004286-0072: TB9D0000 012:806 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0161ms total)
04-00-00004288-0072: TB9D0000 012:808 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0161ms total)
04-00-00004289-0072: TB9D0000 012:809 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0161ms total)
04-00-00004290-0072: TB9D0000 012:810 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0161ms total)
04-00-00004291-0072: TB9D0000 012:811 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0161ms total)
04-00-00004292-0072: TB9D0000 012:812 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0161ms total)
04-00-00004294-0072: TB9D0000 012:814 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0162ms total)
04-00-00004295-0072: TB9D0000 012:815 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0162ms total)
04-00-00004296-0072: TB9D0000 012:816 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0162ms total)
04-00-00004297-0072: TB9D0000 012:817 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0162ms total)
04-00-00004299-0072: TB9D0000 012:819 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0163ms total)
04-00-00004300-0072: TB9D0000 012:820 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0163ms total)
04-00-00004301-0072: TB9D0000 012:821 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0163ms total)
04-00-00004303-0072: TB9D0000 012:822 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0163ms total)
04-00-00004304-0072: TB9D0000 012:824 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0164ms total)
04-00-00004305-0072: TB9D0000 012:825 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0164ms total)
04-00-00004306-0072: TB9D0000 012:826 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0164ms total)
04-00-00004307-0072: TB9D0000 012:827 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0164ms total)
04-00-00004309-0072: TB9D0000 012:829 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0164ms total)
04-00-00004310-0072: TB9D0000 012:830 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0164ms total)
04-00-00004311-0072: TB9D0000 012:831 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0164ms total)
04-00-00004312-0072: TB9D0000 012:832 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0164ms total)
04-00-00004314-0072: TB9D0000 012:834 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0164ms total)
04-00-00004315-0072: TB9D0000 012:835 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0164ms total)
04-00-00004316-0072: TB9D0000 012:836 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0164ms total)
04-00-00004318-0072: TB9D0000 012:838 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0164ms total)
04-00-00004319-0072: TB9D0000 012:839 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0164ms total)
04-00-00004320-0072: TB9D0000 012:840 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0164ms total)
04-00-00004322-0072: TB9D0000 012:842 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0164ms total)
04-00-00004323-0072: TB9D0000 012:843 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0164ms total)
04-00-00004324-0072: TB9D0000 012:844 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0164ms total)
04-00-00004325-0072: TB9D0000 012:845 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0164ms total)
04-00-00004327-0072: TB9D0000 012:847 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0164ms total)
04-00-00004328-0072: TB9D0000 012:848 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0164ms total)
04-00-00004329-0072: TB9D0000 012:849 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0164ms total)
04-00-00004331-0072: TB9D0000 012:851 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0164ms total)
04-00-00004332-0072: TB9D0000 012:852 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0164ms total)
04-00-00004333-0072: TB9D0000 012:853 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0164ms total)
04-00-00004334-0072: TB9D0000 012:854 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0164ms total)
04-00-00004336-0072: TB9D0000 012:856 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0164ms total)
04-00-00004337-0072: TB9D0000 012:857 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0164ms total)
04-00-00004338-0072: TB9D0000 012:858 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0164ms total)
04-00-00004339-0072: TB9D0000 012:859 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0164ms total)
04-00-00004341-0072: TB9D0000 012:861 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0164ms total)
04-00-00004342-0072: TB9D0000 012:862 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0164ms total)
04-00-00004343-0072: TB9D0000 012:863 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0164ms total)
04-00-00004344-0072: TB9D0000 012:864 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0164ms total)
04-00-00004346-0072: TB9D0000 012:866 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0164ms total)
04-00-00004347-0072: TB9D0000 012:867 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0164ms total)
04-00-00004348-0072: TB9D0000 012:868 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0164ms total)
04-00-00004349-0072: TB9D0000 012:869 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0164ms total)
04-00-00004351-0072: TB9D0000 012:871 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0164ms total)
04-00-00004352-0072: TB9D0000 012:872 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0164ms total)
04-00-00004353-0072: TB9D0000 012:873 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0164ms total)
04-00-00004354-0072: TB9D0000 012:874 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0164ms total)
04-00-00004356-0072: TB9D0000 012:876 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0164ms total)
04-00-00004357-0072: TB9D0000 012:877 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0164ms total)
04-00-00004358-0072: TB9D0000 012:878 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0164ms total)
04-00-00004359-0072: TB9D0000 012:879 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0164ms total)
04-00-00004361-0072: TB9D0000 012:881 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0164ms total)
04-00-00004362-0072: TB9D0000 012:882 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0164ms total)
04-00-00004363-0072: TB9D0000 012:883 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0164ms total)
04-00-00004364-0072: TB9D0000 012:884 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0164ms total)
04-00-00004366-0072: TB9D0000 012:886 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0164ms total)
04-00-00004367-0072: TB9D0000 012:887 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0164ms total)
04-00-00004368-0072: TB9D0000 012:888 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0164ms total)
04-00-00004369-0072: TB9D0000 012:889 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0164ms total)
04-00-00004370-0072: TB9D0000 012:890 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0164ms total)
04-00-00004372-0072: TB9D0000 012:892 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0165ms total)
04-00-00004373-0072: TB9D0000 012:893 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0165ms total)
04-00-00004374-0072: TB9D0000 012:894 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0165ms total)
04-00-00004376-0072: TB9D0000 012:896 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0165ms total)
04-00-00004377-0072: TB9D0000 012:897 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0165ms total)
04-00-00004378-0072: TB9D0000 012:898 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0165ms total)
04-00-00004379-0072: TB9D0000 012:899 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0165ms total)
04-00-00004381-0072: TB9D0000 012:901 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0165ms total)
04-00-00004382-0072: TB9D0000 012:902 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0165ms total)
04-00-00004383-0072: TB9D0000 012:903 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0165ms total)
04-00-00004385-0072: TB9D0000 012:905 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0165ms total)
04-00-00004386-0072: TB9D0000 012:906 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0165ms total)
04-00-00004387-0072: TB9D0000 012:907 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0165ms total)
04-00-00004388-0072: TB9D0000 012:908 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0165ms total)
04-00-00004390-0072: TB9D0000 012:910 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0166ms total)
04-00-00004391-0072: TB9D0000 012:911 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0166ms total)
04-00-00004392-0072: TB9D0000 012:912 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0166ms total)
04-00-00004393-0072: TB9D0000 012:913 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0166ms total)
04-00-00004395-0072: TB9D0000 012:915 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0166ms total)
04-00-00004396-0072: TB9D0000 012:916 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0166ms total)
04-00-00004397-0072: TB9D0000 012:917 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0166ms total)
04-00-00004398-0072: TB9D0000 012:918 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0166ms total)
04-00-00004400-0072: TB9D0000 012:920 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0166ms total)
04-00-00004401-0072: TB9D0000 012:921 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0166ms total)
04-00-00004402-0072: TB9D0000 012:922 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0166ms total)
04-00-00004403-0072: TB9D0000 012:923 JLINK_RTTERMINAL_Read(BufferIndex = 0, BufferSize = 0x00002000)  returns 0 (0000ms, 0166ms total)
